,0,1,2,3,4,5,6,7,8
364,            Global Sales Operations Analyst,DocuSign,3.6 out of 5 star rating,15 days ago,"
            Manage efforts to clean up and improve data across systems. The Sales Operations Analyst is a detailed, adaptable problem-solver responsible for maintaining the…",44 reviews,https://www.indeed.com//cmp/Docusign/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Global+Sales+Operations+Analyst&amp;fromjk=84db41f6397b6a25&amp;jcid=9dd30dd046d9ac7a,NULL,https://www.indeed.com/rc/clk?jk=84db41f6397b6a25&fccid=9dd30dd046d9ac7a&vjs=3
365,"            Senior Policy Analyst, Justice Reinvestment (Phase I)",Council of State Governments,4.4 out of 5 star rating,8 days ago,"
            Coordinating and sometimes leading teams of expert consultants conducting on-site, intensive technical assistance or data collection in state and local…",5 reviews,https://www.indeed.com//cmp/Council-of-State-Governments/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Senior+Policy+Analyst%2C+Justice+Reinvestment+%28Phase+I%29&amp;fromjk=6024fef0c9c6228b&amp;jcid=804fc30e8bbb93e8,NULL,https://www.indeed.com/rc/clk?jk=6024fef0c9c6228b&fccid=804fc30e8bbb93e8&vjs=3
366,            Product Analyst,USI Holdings Corporation,3.1 out of 5 star rating,29 days ago,"
            Receives assistance and guidance from Benefit Analyst Team mentors. With guidance from Analytical Team Lead or mentor, analyze experience utilization data for…",202 reviews,https://www.indeed.com//cmp/Usi-Insurance-Services/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Product+Analyst&amp;fromjk=47b445b4a7a04d83&amp;jcid=a0a5fa859500a23e,NULL,https://www.indeed.com/rc/clk?jk=47b445b4a7a04d83&fccid=1799f789a0c53bdc&vjs=3
367,            Customer Data Management Analyst,Stryker,3.9 out of 5 star rating,25 days ago,"
            The Customer Data Management Analyst supports the management of information security, data protection, data quality and exchange.","1,423 reviews",https://www.indeed.com//cmp/Stryker/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Customer+Data+Management+Analyst&amp;fromjk=5a5382d5fdbc8c1b&amp;jcid=7847eeddd5ec77ae,NULL,https://www.indeed.com/rc/clk?jk=5a5382d5fdbc8c1b&fccid=7847eeddd5ec77ae&vjs=3
368,            Trade Analyst,Bulletproof 360,NULL,7 days ago,"
            Extract data from scan data reporting and provide intelligent analysis primarily for sales channel performance. Experience auditing contracts and data.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=4dd2bf2220e678af&fccid=28cb42abc34230ad&vjs=3
369,Data Scientist,ProCogia,NULL,Sponsored,"
            Lead and/or manage a small team of junior data scientists and data analysts. Data Scientist or Data Scientist position with ProCogia.",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5CHHYulb2hBoFIiSEderkGIZ2vzThWQzOkMvN4mGUFWeFSGYXYWuE6FbQerz9cq8JkqcXbnAndd0iIWxn18bv9RBJFddrVRRDeUR43PbBZKUz4-XoQiTcXIf4gNKBMdmsq865pauxTlLQt3kb01men8sgRmVIiHYar9AOSowg_298gN_bfRrbFOUlWNMfeqaItkoyM6cfs1t-Bz8hr2ZIEuSfTcmeUyv68DvgeZzANcUtwDqMLfdTXHbkwR5P1rqVsyUaF15vrZlsmIP8p9fTq2Z6cBJtYCYdsEpBWi1tYRfcD4g__u5SFZsfUuVl3dve5k_7abtSH4I7WEwmlEp-Oo-rvP4Su1tPt-aoqazQgvoD1RK8i2sCfk2_0J3UpWEwlPfr1rzNC9TnA2RDIyxnTjkMUDRTtAtruCtJlivDEZJ0FDHQHEDo&p=11&fvj=1&vjs=3
370,Data Scientist - Experimentation,Apple,4.2 out of 5 star rating,Sponsored,"
            Experience developing data science pipelines & workflows in Python, R or equivalent programming language. Experience with big data processing (Spark, Hive, Pig)…","8,015 reviews",https://www.indeed.com//cmp/Apple/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Scientist+-+Experimentation&amp;fromjk=2c0b42cf29ef2d2a&amp;jcid=c1099851e9794854,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D4BtUbIrDMkalq6ptvGBorBWk-T6D_x1TipmER1OxNA9z07-yGEh2dSWRzX8wqAptsRjT2eNxmEdfnGdo_IJMX53AgyT4UUSpt_17ZCg_KJtWfQDqEfTwwNlf5HBJ-0cI0272ca_QMibXA128OpypkJIhlZoW4TBKcuLk-8M908Kr-TzygPvrIBqL95OV9RBTv4rPULjHFl2YKXA9t0nTFvsMbBan1mUvj4VogQdiTHtEZGzn51uTaXbMJeVJNec5WjubksPCtCl3ylcD6ryooke6qQ_CKxwRGc5CJs-xYO4j58YAhBUPBr6pMvx6CkrmdT9lkgmUVgpx2LJ0f5w3iWCPBfqZQmRm8YQFB3jFXUzN0GFwp4q4CSD_fcFqQ55IgSnEOLl0AbM4kq4x4KEWO9igGh44OYn0MaPjvv76aupc5SHkU2LqRtB4pfbr_6tKrnkKyHb_SkXH8zl5RXLPLrxgD8dYJwuwkrX_w5zN6y7JVV8_NcwEcrHwYZbycJY05FHtUHnCPyfxSC4BgDHhmLo0d4Zpm29mIZ3Co1kl3L7FXjGJiZMx0zoww1orFvoKijEtp815DHBTyasJ-mOmSk8VhZXzByoN2OsAsNHfLU_epApMbkiwJsyJQbKxyAQk=&p=12&fvj=0&vjs=3
371,            Information Security Analyst,SoundCommerce,NULL,Sponsored,"
            A deep understanding of cyber-security threats, vulnerabilities, controls and remediation strategies in customer data environments.",NULL,NULL,"Seattle, WA 98103 (Green Lake - Wallingford area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Az_i20vcmGhVa66XtniyV9BVk0hjLJm0m4HA0ch1lx6p5ecm-bGuGwmIcQRuPBxCihSNDsmr5kv6X5O8zqNp9uPOnP4jeD5zopCkIH96UhipBT6oo6LGw75jYcBf1M4DVVra8a1KLXhxVs5uz6Vm33pwIWXK_althlghEQ5GeYyE3PEnj1qWN6a0jviMfVwJ1InjH83RgxrsYqHmTtic4Opjnl1WR-JNHuyWoFsnzEefcr-RMFMgIhey0tt4_qIBdZJACfULUMWTNAmwpAF-FYYrfDRBRSX4MYNfaMWRAmOQKvDpL0OQ_kJb6TQ1KMReDBZc9vh0uh-l0MPAEP0jERyhSS3l9nQ81OLXmHb_NdLt4tV8BAPimqoq8KKrLunWp1aDmRdiWOJy_zbn2kPCRSdZHBHx2WNUZwFF8kUTzueVb9oB7XT1bWmR_MNvNa0G_NSzsPOYpySg==&p=13&fvj=1&vjs=3
372,Data Analyst,"Rouse-Consulting, LLC",NULL,Sponsored,"
            1 year Federal Human Resources or Data Analyst experience preferred. Serve as a Data analysis in a Navy (SWFPAC Kitsap Naval Base) activity on data analysis and…",NULL,NULL,"Kitsap County, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B5L5St1PbTaS2tHmXk0vgYu1YmejyaNasl_qbngOaOPRwR7FuR_s4hucUR72yaNYRzDsP0TtIFtu-JtltJMJTQaBBk6S2eZzoqoP1M5JXhN1EPco116aERP1t1_JTVjXEgdG63l3xcsBQxSGktM_nJK-D6vzkVNlxcobWb_t_mXiTw88E1tSS_qpU4l3jPtJF08PNzWcg3XQ4WU5PJqOTyabV8Zxp4e1Uv5nwJJaK6FzuCwQJBMoDI6VuID7oT0R0UhEruHmOiG_RQwUmxGrbj5G73RSgVydyAzcYl7ZhTgk8xNYWpRNonlHza50o177rYC1U_PuOpSMrVmi2nmjcYDDaezPcn8BAACFXM_wXnWWzQTYUK-FJ7yrM6AxW53EdsYKsRVaj63QrQyrRWc5__7hAM8EvJMu1pxQQobvldHg==&p=14&fvj=1&vjs=3
373,"            Business Analyst, Data Strategy and Reporting",Liberty Mutual Insurance,3.6 out of 5 star rating,Sponsored by Liberty Mutual,"
            Minimum of 3 to 5 years or more of relevant work experience. Experience with databases and the ability to manipulate and query large data sets required.","3,562 reviews",https://www.indeed.com//cmp/Liberty-Mutual/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Analyst%2C+Data+Strategy+and+Reporting&amp;fromjk=c72c5dff75d26ff7&amp;jcid=f33a9750898d12d4,"Seattle, WA 98101 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D19kSVUiNzG2UWy1lRGehFMusHrHGUl8ru40ax50wmt70adJ5mjPT4xW75YB97Ri-8lOB3BvV3jFQ7Mn8TranDgY56kqg7PFw1Iuux12ljCTQ2uvMtXVU4otUFIXuoHFeDG6MX5O695hzerXKjjaTqujgu7Vw5va1YdiCQ2Xxflvkn60koeSMDdd_V3_TzOR253FlDw94L6dDS0PGlVFdcDKbkLHooQsubEhRaqMq146yO0yjaga8s78RJk1_VmcUT6LhIvx04fTsxTGG911PRr7hD2mAHIvi81_SKhj4C51rYKfaDEqQG8-gs1lq9HnLyp6CXOn0qFltmnS7bNYYhPEcZrlKHHZ30keaYq0hzrkBfQP_J6h0oEYlinzQa9HFz1G4zupraBWZ0p2n9TrPCZ_vexiz5GUE62n80LRFFBwbRYtnvetKDOp_5RxuyUP6eMcKoTHG7yW_oLAcZZ0rbSRv4EWsArn2pySscPhoU93ttKWMEmKuA3009WUuA4ZCwj0KxuqsKU4TfFsYHqyngDl4ZgzRv5LWJQEuu6wmbL2-BPUQe0N7b0ob5McUa8Iln-C1MRYlDal_UB6kX4NsAKh18yei_PVst99eGtzag2cftEa8lCzWZA87nDUxz0kI4vu7Qur9D41nOG3DzzFqKlSSiD7_3TD-GsUi86LB-iqG6Si-AAPRFRgVX8C8chcO9xQ4s6ddYqvg-LQ4N8At_bMt_TpPB8RKqEjEA3oTuuiGYlfv0G4fcFUbKPFKZmV4k5L5cSfentZYG3m2sCxo8coRWqiiNID6qRFxeGTNQwwPVZtU2lhT-s35fbjBrIMEHxK2ghpyhLw==&p=15&fvj=0&vjs=3
374,            Trade Analyst,Bulletproof 360,NULL,7 days ago,"
            Extract data from scan data reporting and provide intelligent analysis primarily for sales channel performance. Experience auditing contracts and data.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=4dd2bf2220e678af&fccid=28cb42abc34230ad&vjs=3
375,            Customer Data Management Analyst,Stryker,3.9 out of 5 star rating,25 days ago,"
            The Customer Data Management Analyst supports the management of information security, data protection, data quality and exchange.","1,423 reviews",https://www.indeed.com//cmp/Stryker/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Customer+Data+Management+Analyst&amp;fromjk=5a5382d5fdbc8c1b&amp;jcid=7847eeddd5ec77ae,NULL,https://www.indeed.com/rc/clk?jk=5a5382d5fdbc8c1b&fccid=7847eeddd5ec77ae&vjs=3
376,            Fraud Analyst,"Amazon Web Services, Inc.",3.6 out of 5 star rating,Amazon.com,"
            Identify relevant sources for data collection. You will be an integral member of a team of analysts, investigators, and specialists conducting complex…","37,103 reviews",https://www.indeed.com//cmp/Amazon.com/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Fraud+Analyst&amp;fromjk=8b98790c99df364a&amp;jcid=12db64101709fb92,NULL,https://www.indeed.com/rc/clk?jk=8b98790c99df364a&fccid=fe2d21eef233e94a&vjs=3
377,            Product Analyst,USI Holdings Corporation,3.1 out of 5 star rating,29 days ago,"
            Receives assistance and guidance from Benefit Analyst Team mentors. With guidance from Analytical Team Lead or mentor, analyze experience utilization data for…",202 reviews,https://www.indeed.com//cmp/Usi-Insurance-Services/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Product+Analyst&amp;fromjk=47b445b4a7a04d83&amp;jcid=a0a5fa859500a23e,NULL,https://www.indeed.com/rc/clk?jk=47b445b4a7a04d83&fccid=1799f789a0c53bdc&vjs=3
378,"            Senior Policy Analyst, Justice Reinvestment (Phase I)",Council of State Governments,4.4 out of 5 star rating,8 days ago,"
            Coordinating and sometimes leading teams of expert consultants conducting on-site, intensive technical assistance or data collection in state and local…",5 reviews,https://www.indeed.com//cmp/Council-of-State-Governments/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Senior+Policy+Analyst%2C+Justice+Reinvestment+%28Phase+I%29&amp;fromjk=6024fef0c9c6228b&amp;jcid=804fc30e8bbb93e8,NULL,https://www.indeed.com/rc/clk?jk=6024fef0c9c6228b&fccid=804fc30e8bbb93e8&vjs=3
379,            CMDB Discovery Analyst #3258~,Costco Wholesale,4.2 out of 5 star rating,7 days ago,"
            Performs mapping of source data into the CMDB. Analyzes the CMDB data to ensure high levels of completeness and correctness.","9,714 reviews",https://www.indeed.com//cmp/Costco-Wholesale/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=CMDB+Discovery+Analyst+%233258%7E&amp;fromjk=e9b8746beed2bd87&amp;jcid=9b77e2b0ccfb3838,NULL,https://www.indeed.com/rc/clk?jk=e9b8746beed2bd87&fccid=9b77e2b0ccfb3838&vjs=3
380,            HRIS Analyst I,f5,4.0 out of 5 star rating,save job - more...,"
            Ensure data integrity through regular audits within Workday and with downstream systems. This role assists with production support, system testing, system…",107 reviews,https://www.indeed.com//cmp/F5-Networks/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=HRIS+Analyst+I&amp;fromjk=6fea86ebaadfc2c5&amp;jcid=59aa4c6d2649c020,NULL,https://www.indeed.com/rc/clk?jk=6fea86ebaadfc2c5&fccid=b74955bbcc3f8c96&vjs=3
381,            Demand Planning Analyst,Univar Solutions,3.5 out of 5 star rating,14 days ago,"
            Identify trends through data analysis. Ability to utilize data visualization to drive engagement and action. A DAY IN YOUR NEW CAREER:",414 reviews,https://www.indeed.com//cmp/Univar-Solutions/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Demand+Planning+Analyst&amp;fromjk=9d0b1f1e18dde0d1&amp;jcid=7268fada957c2eef,NULL,https://www.indeed.com/rc/clk?jk=9d0b1f1e18dde0d1&fccid=7bd5378918b714d4&vjs=3
382,            Support Analyst Game Operations,Biblioso,NULL,save job - more...,"
            Occasional rack/stack/cable in the data center. We are looking for an experienced Support Analyst for a contract job at Microsoft in Redmond WA to join our team…",NULL,NULL,NULL,https://www.indeed.com/company/Biblioso/jobs/Support-Analyst-Game-Operation-35bded1ca023b0c2?fccid=ca61a82c3bd3756e&vjs=3
383,Data Scientist,"ExtraHop Networks, Inc.",4.0 out of 5 star rating,save job - more...,"
            Employ a mix of manual and automated data analysis techniques to collect data and analyze the operational environment of the ExtraHop system.",7 reviews,https://www.indeed.com//cmp/Extrahop-Networks-1/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Scientist&amp;fromjk=1246e62a3d046835&amp;jcid=a3d0f0793accbfa3,NULL,https://www.indeed.com/rc/clk?jk=1246e62a3d046835&fccid=5dd0073fb1381f82&vjs=3
384,            Jr. Programmer analyst,People tech group,3.8 out of 5 star rating,Sponsored,"
            Programmer analyst roles and responsibilities. Knowledge on data structure concepts. Long term/ Full time employment.*. Please find the below Jr.",69 reviews,https://www.indeed.com//cmp/People-Tech-Group/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Jr.+Programmer+analyst&amp;fromjk=587071805c0847d1&amp;jcid=6183bad18ec78af9,"Redmond, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2UUPW2tVhfpZrjs__OcwgoZzfO93HUtBUcPCT5kT-Ff-9gmsqs8yn90Cp2CBaFG0jiCfqzGs63TZ_hTUUwiGfBjFeVzW_-Km7n3sV6bKwOWuLYqqq-4ZGXnETPN_QOsxfnnTtW9imFeMJRIIC15OVgf2pVLkTKG-Z5Xh3pHe8iNFONAzQwTwU4dE755Bb8ivHrVJxv4qgKPSxl3WTJ-by8zdX35rPmL2nm2a3RXpLp5cZFQFzZQNPwJuYWcTSbpSTJlngoJ_r4eyoQGd_Ia1zatPHzLLxyINV99QvF97oedQQPti0oZSUlD4TwsrQKASGiwbtc3aMGIMKlSBwHilUowsE3nbDtgxrgj3U4_AkkSqtqvrsAPfPfFcvnNU-gSTLTSoXYccNIt5BLHCEqCVe58CdkqwSDGc-_-FbodSN5wfC_0ygDy13O-lrmfQldb11TXYIqaIwtA==&p=10&fvj=1&vjs=3
385,Data Analyst,Alaska National Insurance Company,3.8 out of 5 star rating,Sponsored,"
            Reports to the Data Management and Reporting Supervisor. Analyze and validate data on weekly and monthly basis. Provide insight to the lines of business.",32 reviews,https://www.indeed.com//cmp/Alaska-National-Insurance-Company/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Analyst&amp;fromjk=078ce2fbe1646c68&amp;jcid=2459a2b27412c227,"Seattle, WA 98104",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D82P7a3u0o0AGGWpiFGnp-QdmtNPLkMSyORFObqwxgWpzvUL4zo2b9EjRaRRxhAs_S5ClkGWumn1AQ03VhFykOxO-K7k9bPBmb5F_7H7pSgtbftQU_GLtMStS7-H1UDxlc-XGOtg5AxtsLmw_DnIKqua4ynM1BuBXvRk8dDrz4T5YVxRaNoKjzDkhQevi8bVTIn60Ji2NmZ0EyF5m_DErxqeUhHduW7J5MEbP6DXTDbUs8I3pWh7d-suZp2JtyH9_kR9YIfwOKMsaQicEi89V4Z6rdayTYFpVE5sXqoZbqzdwfbPt6TFY5ewkskK7ff27x8P4x05bkVzZ6QIq-dVGOvPkxTlWIoHwwGfqqDfnx-dxhl8mX-bp60k7gKN79gQnMn-0G2fxx7N2bOvMT1MaFIwGYWLamTTfkiw2cOGpGoA==&p=11&fvj=1&vjs=3
386,Data Scientist,ProCogia,NULL,Sponsored,"
            Lead and/or manage a small team of junior data scientists and data analysts. Data Scientist or Data Scientist position with ProCogia.",NULL,NULL,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5CHHYulb2hBoFIiSEderkGIZ2vzThWQzOkMvN4mGUFWeFSGYXYWuE6FbQerz9cq8JkqcXbnAndd0iIWxn18bv9RBJFddrVRRDeUR43PbBZKUz4-XoQiTcXIf4gNKBMdmsq865pauxTlLQt3kb01mec0JXSXotz3JmWy8uhDAavqw0nFW-JT9GDsbCywE4lU7Vbsqc6oouvEZ1f6IeV9YVGyOVisnCRk2zcKHOvf5Csp2D4ukRILNJojhFTqDJ7NmDgwJ6B46Gi1ptoGH1XiC_-oBxdXgm1T2zz4VUCRTAtjNiSZ4_RgLek51cCJp9hQyf25XkzfAT8AIVpsJaE5wI-X1nX0YYpXfqKKFEU2Wdu3InPA_uMIHZs0JYgWNeqAAntUOMGhWx4aO5FdTuifnlZklG72Z-sEqQqEHLZ8tgHg5DkupM6LO2&p=12&fvj=1&vjs=3
387,"            Business Analyst, Data Strategy and Reporting",Liberty Mutual Insurance,3.6 out of 5 star rating,Sponsored by Liberty Mutual,"
            Minimum of 3 to 5 years or more of relevant work experience. Experience with databases and the ability to manipulate and query large data sets required.","3,562 reviews",https://www.indeed.com//cmp/Liberty-Mutual/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Business+Analyst%2C+Data+Strategy+and+Reporting&amp;fromjk=c72c5dff75d26ff7&amp;jcid=f33a9750898d12d4,"Seattle, WA 98101 (Downtown area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D19kSVUiNzG2UWy1lRGehFMusHrHGUl8ru40ax50wmt70adJ5mjPT4xW75YB97Ri-8lOB3BvV3jFQ7Mn8TranDgY56kqg7PFw1Iuux12ljCTQ2uvMtXVU4otUFIXuoHFeJInnfuCpn1FPElA6FPEEWJ56y8SjSVJXyEue-cYeuK9aVDuuRmFPbm5HkkQzImeeExjUcQRbmR-8_jLbndgW6ipdYWCONsEnQEfB0KB_Ohc5gSAbc8LecLGx5OmqKL9Zqr5_pnaf4Ei0C4r0ftZZQbWemIQuaHRr3l2APMdIZFHQGcCysknPh-0BxcEe00syUFCkT4Ls7cQA0wN0ysP3QrqRGU_F2pQN6flFTQPZ2EjfGeXpxGTG8nO5d5nNW7OaJppCdlRkDOxznp8cXFS1d_pa1kuMbtwzWd0jR7Rq6p4Te-lQPErzyLetRDqAaVlEUOLK2CBJ-2CE6VXkIe7R94DOpVs9HLA-yZzJgA5NTm8Celiy_XE8waG8g5xBs-wNhkr5V6wYtw-M4dryUjKlpU3143Uli7AFrxISEu5u_MdixLYWraJALdIP3jDxAOSnBt6JQEKXpm0lmOkzNbnjVQThSF-dyVhPRWPAnKG1J4eqUAcegcLqXqPQvl6ZAgyYax-y6Bcjg5Px5XbB4el2u0_QwwoyAcewnQbyrcdn_R-PYMBZDZqG6moJzzYQ9j5f02Qg5T7KfJRC65J1kHyvrDbn_tc9bc0p9JvxHYvx6P5jI1c2OzP54kBYG0l3-c0INifNYmS3Cm3iGxnAUcTgQ9Sogefqq-cJimPvm6RvzCSDHU7d1qTm8k3zeMIrV4gLj_6WC0wrZfA==&p=13&fvj=0&vjs=3
388,            Information Security Analyst,SoundCommerce,NULL,Sponsored,"
            A deep understanding of cyber-security threats, vulnerabilities, controls and remediation strategies in customer data environments.",NULL,NULL,"Seattle, WA 98103 (Green Lake - Wallingford area)",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Az_i20vcmGhVa66XtniyV9BVk0hjLJm0m4HA0ch1lx6p5ecm-bGuGwmIcQRuPBxCihSNDsmr5kv6X5O8zqNp9uPOnP4jeD5zopCkIH96UhipBT6oo6LGw75jYcBf1M4DVVra8a1KLXhxVs5uz6Vm33pwIWXK_althAsHP88jt1MbKP4GC7VQxBobTRMKXWOe7xAFFcK_1lEkdCG0gmNhRW8y_5x6hJwnlJ8TMn6leWj5gYafF3dzED1GN3f03NZ74TgSLu_v1QvZzMiAo1RWOHGHnr4DM6cCq8lYJw6hg0FzurmWdzY6Nce7pDwEmPXmeoxv5qH45nxiexFOwBIIYvNmvap--RWMdrpl2yV3nr5qSZp8ILIZvPU7wfw4AIYCNBSQch8V_mdj5XePiwhsrmLb6O6Pd5BmRHhvPwDdXadUHPeZzjW1ch_A7jzfXykSJRhUzcyITapA==&p=14&fvj=1&vjs=3
389,Data Analyst,"Rouse-Consulting, LLC",NULL,Sponsored,"
            1 year Federal Human Resources or Data Analyst experience preferred. Serve as a Data analysis in a Navy (SWFPAC Kitsap Naval Base) activity on data analysis and…",NULL,NULL,"Kitsap County, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B5L5St1PbTaS2tHmXk0vgYu1YmejyaNasl_qbngOaOPRwR7FuR_s4hucUR72yaNYRzDsP0TtIFtu-JtltJMJTQaBBk6S2eZzoqoP1M5JXhN1EPco116aERP1t1_JTVjXEgdG63l3xcsBQxSGktM_nJlhGWoK6ywf3fPPO4zMjg9N2ql4SU6xh5t8wmBkPazx3dbMlMtZ3GoQ6BVcjbQb_5fmyzpldJaSEcMF53U-2tm9CLTyyxsBvI-qMRhG5NEbEDccBZfkbxyMS27PpbjV3IzPtO2st2Ymcz1zaXyoX7zX7jb8krZAB8Xcig-hH0EgZ0VTgwZ0XAC3B-HdTa9OgxxuUcgT1oHsb123RQvYfiy0P2QEtOd0ka_Viv9QtWu93Za8dmhUXEAN4TAFY0aI_3TBB7Lp0tp4002bhpiAz_ag==&p=15&fvj=1&vjs=3
390,Data Scientist - Experimentation,Apple,4.2 out of 5 star rating,Sponsored,"
            Experience developing data science pipelines & workflows in Python, R or equivalent programming language. Experience with big data processing (Spark, Hive, Pig)…","8,015 reviews",https://www.indeed.com//cmp/Apple/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Data+Scientist+-+Experimentation&amp;fromjk=2c0b42cf29ef2d2a&amp;jcid=c1099851e9794854,"Seattle, WA",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D4BtUbIrDMkalq6ptvGBorBWk-T6D_x1TipmER1OxNA9z07-yGEh2dSWRzX8wqAptsRjT2eNxmEdfnGdo_IJMX53AgyT4UUSpt_17ZCg_KJtWfQDqEfTwwNlf5HBJ-0cI0272ca_QMiRyjNWo98p5tzsdhxRe6GO4J5VlrT6aFbgpAc-UBXySyki7lwKmmY6uN5Bphfu62V-tmKRontr75mGEPJ34Ar3KH6I0SY9n21KSESssAiZPgMaAAApuJW8nOUF_SO0935FP0eiyLWod9fz62mnrxgHsinWo1RPce5vmrI_xhizZz9vOJNEwn1AOtsQzq72Ta7H8vlkhgG5Pi2pcmuua-A5_P8f4pmCCQ78GUBiZpxmD2WvhO_MjbtWiyeJtE33JDsEkbABP9aloYaJkf3DucO94btYFeFrKoyaecL_Gs8UcQ3iNmkTlrwzCyT6nRRx804NFixS8snaCcD_66MYbxLwYQnPPnaR6NFEyKaYP20O3u0hM56sYgFtSeBRFSqR0eMIL_51YAEV87jN-mK9xmaCpW2nCB5KQiucy3bOFv6TCNszaaqZ1YHSxs_FURR6MMwNGDyXULSLLa6Lbci6ZPhK1rDk392Y2y-31n5zzSlcmf72leQpDI8Z0=&p=16&fvj=0&vjs=3
391,            Support Analyst Game Operations,Biblioso,NULL,save job - more...,"
            Occasional rack/stack/cable in the data center. We are looking for an experienced Support Analyst for a contract job at Microsoft in Redmond WA to join our team…",NULL,NULL,NULL,https://www.indeed.com/company/Biblioso/jobs/Support-Analyst-Game-Operation-35bded1ca023b0c2?fccid=ca61a82c3bd3756e&vjs=3
392,            Horizon Air Financial Analyst,Horizon Air,3.6 out of 5 star rating,3 days ago,"
            Implementing new data analytics tools will also be a key focus area. Horizon Air is seeking a Financial Analyst to join the Financial Planning & Analysis team.",105 reviews,https://www.indeed.com//cmp/Horizon-Air/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Horizon+Air+Financial+Analyst&amp;fromjk=692bfe0a5dad18b4&amp;jcid=020eef362deda841,NULL,https://www.indeed.com/rc/clk?jk=692bfe0a5dad18b4&fccid=020eef362deda841&vjs=3
393,            Starbucks Operations Finance Analyst,Nestle USA,3.7 out of 5 star rating,Nestle Health Science,"
            The analyst exercises good judgment, stays focused on results, and ensures the integrity of financial reporting in a fast-paced, dynamic environment.","1,313 reviews",https://www.indeed.com//cmp/Nestle-USA/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Starbucks+Operations+Finance+Analyst&amp;fromjk=9408e1fa2968399e&amp;jcid=bb384ca0a6d3d491,NULL,https://www.indeed.com/rc/clk?jk=9408e1fa2968399e&fccid=bb384ca0a6d3d491&vjs=3
394,            Demand Planning Analyst,Univar Solutions,3.5 out of 5 star rating,14 days ago,"
            Identify trends through data analysis. Ability to utilize data visualization to drive engagement and action. A DAY IN YOUR NEW CAREER:",414 reviews,https://www.indeed.com//cmp/Univar-Solutions/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Demand+Planning+Analyst&amp;fromjk=9d0b1f1e18dde0d1&amp;jcid=7268fada957c2eef,NULL,https://www.indeed.com/rc/clk?jk=9d0b1f1e18dde0d1&fccid=7bd5378918b714d4&vjs=3
395,            Public Finance Intern,D.A. Davidson Companies,NULL,save job - more...,"
            Analyze excel data and create process improvements to streamline data through Microsoft Access database creation, data entry and management.",NULL,NULL,NULL,https://www.indeed.com/rc/clk?jk=7079cb1a89342b6d&fccid=23cf37e0435ba35c&vjs=3
396,Analyst - Health & Benefits,Willis Towers Watson,3.7 out of 5 star rating,save job - more...,"
            Communicate and liaise with colleagues and clients regarding data collection and project execution. Well organized and detail oriented.",984 reviews,https://www.indeed.com//cmp/Willis-Towers-Watson/reviews?campaignid=cmplinktst2&amp;from=SERP&amp;jt=Analyst+-+Health+%26+Benefits&amp;fromjk=a63b98e6b715618a&amp;jcid=48cce9f584313007,NULL,https://www.indeed.com/rc/clk?jk=a63b98e6b715618a&fccid=52f90de7b5346a08&vjs=3
